0
ENST00000003583
ENST00000003912
ENST00000009105
ENST00000011700
ENST00000037502
ENST00000054650
ENST00000054666
ENST00000054668
ENST00000072644
ENST00000078527
ENST00000164247
ENST00000166244
ENST00000167825
ENST00000194214
ENST00000196061
ENST00000207157
ENST00000207457
ENST00000209884
ENST00000209929
ENST00000212355
ENST00000234590
ENST00000234626
ENST00000234668
ENST00000234677
ENST00000234701
ENST00000234739
ENST00000234816
ENST00000235090
ENST00000235180
ENST00000235310
ENST00000235329
ENST00000235332
ENST00000235345
ENST00000235349
ENST00000235372
ENST00000235382
ENST00000235453
ENST00000235521
ENST00000235628
ENST00000235790
ENST00000235835
ENST00000235878
ENST00000235933
ENST00000235958
ENST00000236017
ENST00000236040
ENST00000236051
ENST00000236067
ENST00000236137
ENST00000236147
ENST00000236255
ENST00000236342
ENST00000236495
ENST00000236914
ENST00000236918
ENST00000236925
ENST00000236937
ENST00000236938
ENST00000237247
ENST00000237724
ENST00000239461
ENST00000239462
ENST00000240185
ENST00000240189
ENST00000241337
ENST00000241356
ENST00000241651
ENST00000241704
ENST00000243167
ENST00000243440
ENST00000243611
ENST00000245564
ENST00000246314
ENST00000246337
ENST00000247087
ENST00000247986
ENST00000251157
ENST00000251195
ENST00000251296
ENST00000251424
ENST00000251507
ENST00000252992
ENST00000253063
ENST00000253251
ENST00000254090
ENST00000254227
ENST00000254231
ENST00000254521
ENST00000255030
ENST00000255039
ENST00000255108
ENST00000255409
ENST00000255416
ENST00000255427
ENST00000255432
ENST00000256578
ENST00000256585
ENST00000256592
ENST00000256593
ENST00000256637
ENST00000256640
ENST00000256646
ENST00000256649
ENST00000256652
ENST00000256658
ENST00000256785
ENST00000257075
ENST00000257100
ENST00000257118
ENST00000257177
ENST00000257181
ENST00000258317
ENST00000258341
ENST00000258349
ENST00000258651
ENST00000259154
ENST00000260502
ENST00000260506
ENST00000260508
ENST00000260526
ENST00000260563
ENST00000261441
ENST00000261443
ENST00000261448
ENST00000261458
ENST00000261465
ENST00000262340
ENST00000262345
ENST00000262346
ENST00000262348
ENST00000262450
ENST00000262662
ENST00000262741
ENST00000262746
ENST00000262915
ENST00000263168
ENST00000263174
ENST00000263187
ENST00000263285
ENST00000263440
ENST00000263441
ENST00000263686
ENST00000263688
ENST00000263702
ENST00000263726
ENST00000263741
ENST00000263932
ENST00000263934
ENST00000263946
ENST00000263979
ENST00000263980
ENST00000264126
ENST00000264128
ENST00000264144
ENST00000264198
ENST00000264205
ENST00000264211
ENST00000264515
ENST00000270218
ENST00000270708
ENST00000270720
ENST00000270722
ENST00000270747
ENST00000270776
ENST00000270800
ENST00000270824
ENST00000270879
ENST00000271002
ENST00000271064
ENST00000271153
ENST00000271227
ENST00000271234
ENST00000271277
ENST00000271331
ENST00000271332
ENST00000271357
ENST00000271375
ENST00000271385
ENST00000271411
ENST00000271417
ENST00000271450
ENST00000271532
ENST00000271583
ENST00000271588
ENST00000271620
ENST00000271628
ENST00000271636
ENST00000271640
ENST00000271643
ENST00000271651
ENST00000271688
ENST00000271715
ENST00000271732
ENST00000271751
ENST00000271835
ENST00000271836
ENST00000271843
ENST00000271850
ENST00000271854
ENST00000271857
ENST00000271877
ENST00000271889
ENST00000271915
ENST00000272117
ENST00000272134
ENST00000272163
ENST00000272167
ENST00000272190
ENST00000272198
ENST00000272217
ENST00000278878
ENST00000281087
ENST00000281834
ENST00000281881
ENST00000282169
ENST00000282990
ENST00000284027
ENST00000284031
ENST00000284376
ENST00000284476
ENST00000284563
ENST00000285735
ENST00000286031
ENST00000286692
ENST00000287474
ENST00000287482
ENST00000287713
ENST00000287859
ENST00000288774
ENST00000289429
ENST00000289703
ENST00000289707
ENST00000289753
ENST00000289815
ENST00000289865
ENST00000289877
ENST00000289890
ENST00000289893
ENST00000289902
ENST00000290039
ENST00000290122
ENST00000290167
ENST00000290363
ENST00000290524
ENST00000290541
ENST00000290597
ENST00000290663
ENST00000290722
ENST00000291358
ENST00000291386
ENST00000291416
ENST00000292169
ENST00000292176
ENST00000292180
ENST00000292291
ENST00000292357
ENST00000294339
ENST00000294353
ENST00000294360
ENST00000294383
ENST00000294401
ENST00000294413
ENST00000294428
ENST00000294454
ENST00000294484
ENST00000294485
ENST00000294489
ENST00000294517
ENST00000294521
ENST00000294543
ENST00000294599
ENST00000294600
ENST00000294623
ENST00000294635
ENST00000294638
ENST00000294649
ENST00000294664
ENST00000294678
ENST00000294702
ENST00000294724
ENST00000294725
ENST00000294728
ENST00000294732
ENST00000294737
ENST00000294738
ENST00000294740
ENST00000294742
ENST00000294785
ENST00000294794
ENST00000294796
ENST00000294811
ENST00000294816
ENST00000294818
ENST00000294829
ENST00000294848
ENST00000294854
ENST00000294868
ENST00000294889
ENST00000294981
ENST00000294984
ENST00000294997
ENST00000295006
ENST00000295294
ENST00000295367
ENST00000295530
ENST00000295542
ENST00000295566
ENST00000295591
ENST00000295598
ENST00000295640
ENST00000295688
ENST00000295694
ENST00000295706
ENST00000295809
ENST00000296215
ENST00000296218
ENST00000296380
ENST00000296387
ENST00000296388
ENST00000302035
ENST00000302118
ENST00000302127
ENST00000302206
ENST00000302250
ENST00000302271
ENST00000302291
ENST00000302500
ENST00000302631
ENST00000302946
ENST00000303143
ENST00000303343
ENST00000303469
ENST00000303635
ENST00000303721
ENST00000304391
ENST00000304457
ENST00000304685
ENST00000304760
